date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:43:24	6370/6370	---M--	200	added ('OK')	image/png	etag:%225ee906ce-18e2%22	https://webkit-admin-template.multipurposethemes.com/bs5/images/avatar/avatar-5.png	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/images/avatar/avatar-5.png	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/contact_userlist_grid.html)
02:43:24	24533/24533	---M--	200	added ('OK')	image/jpeg	etag:%225ee905f8-5fd5%22	https://webkit-admin-template.multipurposethemes.com/bs5/images/avatar/1.jpg	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/images/avatar/1.jpg	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/contact_userlist_grid.html)
02:43:25	21620/21620	---M--	200	added ('OK')	image/jpeg	etag:%225ee905f4-5474%22	https://webkit-admin-template.multipurposethemes.com/bs5/images/avatar/2.jpg	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/images/avatar/2.jpg	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/contact_userlist_grid.html)
02:43:25	20289/20289	---M--	200	added ('OK')	image/jpeg	etag:%225ee905ee-4f41%22	https://webkit-admin-template.multipurposethemes.com/bs5/images/avatar/4.jpg	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/images/avatar/4.jpg	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/contact_userlist_grid.html)
02:43:25	3201/3201	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f01139c-c81%22	https://webkit-admin-template.multipurposethemes.com/bs5/demo7/js/pages/chat-popup.js	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/demo7/js/pages/chat-popup.js	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/contact_userlist_grid.html)
02:43:25	325442/325442	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ac3e44-4f742%22	https://webkit-admin-template.multipurposethemes.com/bs5/demo7/js/vendors.min.js	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/demo7/js/vendors.min.js	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/contact_userlist_grid.html)
02:43:26	65962/65962	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ca44e60-101aa%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/icons/feather-icons/feather.min.js	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/icons/feather-icons/feather.min.js	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/contact_userlist_grid.html)
02:43:26	45679/45679	---MCZ	200	added ('OK')	application/javascript	etag:W/%22606cc8b4-b26f%22	https://webkit-admin-template.multipurposethemes.com/bs5/demo7/js/template.js	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/demo7/js/template.js	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/contact_userlist_grid.html)
02:43:26	220884/220884	---MCZ	200	added ('OK')	text/css	etag:W/%22609984aa-35ed4%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap/dist/css/bootstrap.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap/dist/css/bootstrap.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:26	2714/2714	---MCZ	200	added ('OK')	text/css	etag:W/%225fd272d6-a9a%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/perfect-scrollbar/css/perfect-scrollbar.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/perfect-scrollbar/css/perfect-scrollbar.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:26	435/435	---MCZ	200	added ('OK')	text/css	etag:W/%225e2b55d6-1b3%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/morris.js/morris.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/morris.js/morris.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:27	6619/6619	---MCZ	200	added ('OK')	text/css	etag:W/%225bd12042-19db%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/OwlCarousel2/dist/assets/owl.carousel.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/OwlCarousel2/dist/assets/owl.carousel.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:27	1013/1013	---MCZ	200	added ('OK')	text/css	etag:W/%225ad9e982-3f5%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/OwlCarousel2/dist/assets/owl.theme.default.min.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/OwlCarousel2/dist/assets/owl.theme.default.min.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:27	10793/10793	---MCZ	200	added ('OK')	text/css	etag:W/%225a1cab94-2a29%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/horizontal-timeline/css/horizontal-timeline.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/horizontal-timeline/css/horizontal-timeline.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:27	7333/7333	---MCZ	200	added ('OK')	text/css	etag:W/%225b0f4c2c-1ca5%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/flexslider/flexslider.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/flexslider/flexslider.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:28	7609/7609	---MCZ	200	added ('OK')	text/css	etag:W/%225b6ccdae-1db9%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/prism/prism.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/prism/prism.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:28	22860/22860	---MCZ	200	added ('OK')	text/css	etag:W/%225a766a90-594c%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/datatable/datatables.min.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/datatable/datatables.min.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:28	12301/12301	---MCZ	200	added ('OK')	text/css	etag:W/%2258dbf8c0-300d%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/Magnific-Popup-master/dist/magnific-popup.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/Magnific-Popup-master/dist/magnific-popup.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:28	3563/3563	---MCZ	200	added ('OK')	text/css	etag:W/%225fe0f622-deb%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/gallery/css/animated-masonry-gallery.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/gallery/css/animated-masonry-gallery.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:29	6648/6648	---MCZ	200	added ('OK')	text/css	etag:W/%2259bc7e58-19f8%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/lightbox-master/dist/ekko-lightbox.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/lightbox-master/dist/ekko-lightbox.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:29	6578/6578	---MCZ	200	added ('OK')	text/css	etag:W/%2258dbf8c0-19b2%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-2.0.2.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/jvectormap/lib2/jquery-jvectormap-2.0.2.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:29	22020/22020	---MCZ	200	added ('OK')	text/css	etag:W/%2259cc058a-5604%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/x-editable/dist/bootstrap3-editable/css/bootstrap-editable.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/x-editable/dist/bootstrap3-editable/css/bootstrap-editable.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:29	23814/23814	---MCZ	200	added ('OK')	text/css	etag:W/%2258dbf8c0-5d06%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/sweetalert/sweetalert.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/sweetalert/sweetalert.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:29	4947/4947	---MCZ	200	added ('OK')	text/css	etag:W/%22599dc600-1353%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-markdown-master/css/bootstrap-markdown.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-markdown-master/css/bootstrap-markdown.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:30	12587/12587	---MCZ	200	added ('OK')	text/css	etag:W/%225b65fc8e-312b%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/dropzone/dropzone.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/dropzone/dropzone.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:30	15196/15196	---MCZ	200	added ('OK')	text/css	etag:W/%22595a90fe-3b5c%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/select2/dist/css/select2.min.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/select2/dist/css/select2.min.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:30	8451/8451	---MCZ	200	added ('OK')	text/css	etag:W/%225c033364-2103%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-daterangepicker/daterangepicker.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-daterangepicker/daterangepicker.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:30	15731/15731	---MCZ	200	added ('OK')	text/css	etag:W/%22595a908e-3d73%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-datepicker/dist/css/bootstrap-datepicker.min.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-datepicker/dist/css/bootstrap-datepicker.min.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:31	4319/4319	---MCZ	200	added ('OK')	text/css	etag:W/%22595a908e-10df%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-colorpicker/dist/css/bootstrap-colorpicker.min.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:31	8059/8059	---MCZ	200	added ('OK')	text/css	etag:W/%225c8d5a40-1f7b%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-select/dist/css/bootstrap-select.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-select/dist/css/bootstrap-select.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:31	1372/1372	---MCZ	200	added ('OK')	text/css	etag:W/%225fdd6da4-55c%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-tagsinput/dist/bootstrap-tagsinput.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-tagsinput/dist/bootstrap-tagsinput.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:31	1088/1088	---MCZ	200	added ('OK')	text/css	etag:W/%225b03175e-440%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:32	973/973	---MCZ	200	added ('OK')	text/css	etag:W/%225b6601ec-3cd%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/raty-master/lib/jquery.raty.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/raty-master/lib/jquery.raty.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:32	3355/3355	---MCZ	200	added ('OK')	text/css	etag:W/%225b650732-d1b%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/ion-rangeSlider/css/ion.rangeSlider.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/ion-rangeSlider/css/ion.rangeSlider.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:32	2420/2420	---MCZ	200	added ('OK')	text/css	etag:W/%225b6e0882-974%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/ion-rangeSlider/css/ion.rangeSlider.skinModern.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/ion-rangeSlider/css/ion.rangeSlider.skinModern.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:32	10372/10372	---MCZ	200	added ('OK')	text/css	etag:W/%2257f2c322-2884%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/gridstack/gridstack.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/gridstack/gridstack.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:32	4913/4913	---MCZ	200	added ('OK')	text/css	etag:W/%225b2d3ad0-1331%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/jquery-toast-plugin-master/src/jquery.toast.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/jquery-toast-plugin-master/src/jquery.toast.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:33	2919/2919	---MCZ	200	added ('OK')	text/css	etag:W/%225b69efae-b67%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/nestable/nestable.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/nestable/nestable.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:33	7227/7227	---MCZ	200	added ('OK')	text/css	etag:W/%225b68fbde-1c3b%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-switch/switch.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/bootstrap-switch/switch.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:33	2161/2161	---MCZ	200	added ('OK')	text/css	etag:W/%225a87270e-871%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/c3/c3.min.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/c3/c3.min.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:33	15049/15049	---MCZ	200	added ('OK')	text/css	etag:W/%225ec2de40-3ac9%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/chartist-js-develop/chartist.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/chartist-js-develop/chartist.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:34	8716/8716	---MCZ	200	added ('OK')	text/css	etag:W/%225b68fd3a-220c%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_plugins/bootstrap-slider/slider.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_plugins/bootstrap-slider/slider.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:34	1428/1428	---MCZ	200	added ('OK')	text/css	etag:W/%22595a910c-594%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_plugins/iCheck/flat/blue.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_plugins/iCheck/flat/blue.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:34	2226/2226	---MCZ	200	added ('OK')	text/css	etag:W/%22595a910c-8b2%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.min.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.min.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:34	2767/2767	---MCZ	200	added ('OK')	text/css	etag:W/%225994f3ae-acf%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_plugins/bootstrap-wysihtml5/bootstrap3-wysihtml5.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:35	1568/1568	---MCZ	200	added ('OK')	text/css	etag:W/%22595a910c-620%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_plugins/iCheck/all.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_plugins/iCheck/all.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:35	2410/2410	---MCZ	200	added ('OK')	text/css	etag:W/%22595a910e-96a%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_plugins/timepicker/bootstrap-timepicker.min.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_plugins/timepicker/bootstrap-timepicker.min.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:35	1863/1863	---MCZ	200	added ('OK')	text/css	etag:W/%22595a910e-747%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_plugins/pace/pace.min.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_plugins/pace/pace.min.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:35	16070/16070	---MCZ	200	added ('OK')	text/css	etag:W/%225af398f0-3ec6%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/fullcalendar/fullcalendar.min.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/fullcalendar/fullcalendar.min.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:36	14389/14389	---MCZ	200	added ('OK')	text/css	etag:W/%22599dc5e4-3835%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/weather-icons/weather-icons.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/weather-icons/weather-icons.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/vendors_css.css)
02:43:36	498864/498864	---MCZ	200	added ('OK')	text/css	etag:W/%22606cc322-79cb0%22	https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/color_theme.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/demo7/css/color_theme.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/style.css)
02:43:36	87591/87591	---MCZ	200	added ('OK')	text/css	etag:W/%22606cc3dc-15627%22	https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/style_rtl.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/demo7/css/style_rtl.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/style.css)
02:43:36	37414/37414	---MCZ	200	added ('OK')	text/css	etag:W/%22596abfa0-9226%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/icons/font-awesome/css/font-awesome.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/icons/font-awesome/css/font-awesome.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/style.css)
02:43:37	57193/57193	---MCZ	200	added ('OK')	text/css	etag:W/%22596e9460-df69%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/icons/Ionicons/css/ionicons.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/icons/Ionicons/css/ionicons.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/style.css)
02:43:37	17504/17504	---MCZ	200	added ('OK')	text/css	etag:W/%225ac6b988-4460%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/icons/themify-icons/themify-icons.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/icons/themify-icons/themify-icons.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/style.css)
02:43:37	49518/49518	---MCZ	200	added ('OK')	text/css	etag:W/%225a03b96c-c16e%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/icons/linea-icons/linea.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/icons/linea-icons/linea.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/style.css)
02:43:37	15028/15028	---MCZ	200	added ('OK')	text/css	etag:W/%225994eb2e-3ab4%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/icons/glyphicons/glyphicon.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/icons/glyphicons/glyphicon.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/style.css)
02:43:37	37848/37848	---MCZ	200	added ('OK')	text/css	etag:W/%225a03ba8c-93d8%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/icons/flag-icon-css/css/flag-icon.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/icons/flag-icon-css/css/flag-icon.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/style.css)
02:43:38	108810/108810	---MCZ	200	added ('OK')	text/css	etag:W/%225a03c62c-1a90a%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/icons/material-design-iconic-font/css/materialdesignicons.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/icons/material-design-iconic-font/css/materialdesignicons.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/style.css)
02:43:38	10561/10561	---MCZ	200	added ('OK')	text/css	etag:W/%225a332ab4-2941%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/icons/simple-line-icons/css/simple-line-icons.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/icons/simple-line-icons/css/simple-line-icons.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/style.css)
02:43:38	17969/17969	---MCZ	200	added ('OK')	text/css	etag:W/%225b32a45a-4631%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/icons/cryptocoins-master/cryptocoins.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/icons/cryptocoins-master/cryptocoins.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/style.css)
02:43:38	23146/23146	---MCZ	200	added ('OK')	text/css	etag:W/%225a87270e-5a6a%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/icons/weather-icons/css/weather-icons.min.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/icons/weather-icons/css/weather-icons.min.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/style.css)
02:43:39	106949/106949	---MCZ	200	added ('OK')	text/css	etag:W/%225ba5cb5a-1a1c5%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/icons/iconsmind/style.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/icons/iconsmind/style.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/style.css)
02:43:39	106814/106814	---MCZ	200	added ('OK')	text/css	etag:W/%225ee7f426-1a13e%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/icons/icomoon/style.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/icons/icomoon/style.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/style.css)
02:43:39	78544/78544	---MCZ	200	added ('OK')	text/css	etag:W/%225b258e0e-132d0%22	https://webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/animate/animate.css	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/assets/vendor_components/animate/animate.css	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/style.css)
02:43:40	48355/48355	---M--	200	added ('OK')	image/jpeg	etag:%225e167ee0-bce3%22	https://webkit-admin-template.multipurposethemes.com/bs5/images/user-info.jpg	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/images/user-info.jpg	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/style.css)
02:43:41	73407/73407	---M--	200	added ('OK')	image/png	etag:%22605e11dc-11ebf%22	https://webkit-admin-template.multipurposethemes.com/bs5/images/svg-icon/travel.png	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/images/svg-icon/travel.png	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/index.html)
02:43:41	237649/237649	---M--	200	added ('OK')	image/gif	etag:%225f7b5d9e-3a051%22	https://webkit-admin-template.multipurposethemes.com/bs5/images/preloaders/1.gif	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/images/preloaders/1.gif	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/css/style.css)
02:43:41	217316/217316	---M--	200	added ('OK')	image/jpeg	etag:%225f13403a-350e4%22	https://webkit-admin-template.multipurposethemes.com/bs5/images/gallery/holiday/tour-2-img-1-gallery.jpg	E:/newWork/hackNasa/webkit-admin-template.multipurposethemes.com/bs5/images/gallery/holiday/tour-2-img-1-gallery.jpg	(from https://webkit-admin-template.multipurposethemes.com/bs5/demo7/index.html)
